Position, Company, Location, Job Type, URL
Junior Programmer, Easy Job Centre, Kwun Tong Kowloon, Fresh graduate, https://www.indeed.com/rc/clk?jk=88d6c156978a4c81&fccid=9569c3c2b5b79e0e&vjs=3
Portfolio Manager & Yield Strategy (Investment), Crypto.com, Remote in Hong Kong, $50000 - $100000 a month, https://www.indeed.com/rc/clk?jk=5bbd67e782a4ae1b&fccid=18bfd14af40ab66a&vjs=3
Research Assistant / Intern – Department of Supply Chain and Information Management, The Hang Seng University of Hong Kong, New Territories, None, https://www.indeed.com/rc/clk?jk=e255912e3f6bc9bf&fccid=c4ca8a8cb2499a6a&vjs=3
Freelance Blockchain Instructors for Adult Learners, Preface Technopreneur Limited, Causeway Bay Hong Kong Island, Freelance, https://www.indeed.com/rc/clk?jk=c69c44c73be72a05&fccid=76d073e40b35a887&vjs=3
Backend Engineer - IC, Classy Wheeler, Ngau Tau Kok Kowloon, $40000 - $65000 a month, https://www.indeed.com/rc/clk?jk=f05e4549f2fc2de1&fccid=7e57982cb894da40&vjs=3
Research Engineer, EMOS, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=5f6e67cfd36825db&fccid=9ec69c933ff3b4ee&vjs=3
Data Analytics and CRM Manager (Digital) - Hang Seng Bank (HK), HSBC, Central Hong Kong Island, None, https://www.indeed.com/rc/clk?jk=a99ee77878f50b91&fccid=04c9b139c84ea1b5&vjs=3
Site Reliability Engineer -Intern, Citadel Enterprise Americas, Hong Kong, Internship, https://www.indeed.com/rc/clk?jk=55bd0f8de4b0f29e&fccid=5fcd27f49a110e73&vjs=3
Senior Research Assistant / Research Assistant, Hong Kong Baptist University, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=18a8b1751c4d7e1a&fccid=81fd938cb6919dd1&vjs=3
Imaging Software Engineer, Time Medical Holding, Sha Tin New Territories, Fresh graduate, https://www.indeed.com/rc/clk?jk=b2e0542e9fe74353&fccid=e0b07c117c85afc1&vjs=3
​Operations Analyst​, Orient Overseas Container Line Ltd (OOCL), Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=4858f97b0bfbf2be&fccid=8583a187c8b24a4f&vjs=3
Hong Kong - Software Development Graduate Programme, FDM Group, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=c643c71d492e3c6e&fccid=2525ee368b671cd8&vjs=3
AI Software Engineer, CU Coding Ltd, Sha Tin New Territories, $13936 - $35211 a month, https://www.indeed.com/company/CU-Coding-Ltd/jobs/Software-Engineer-6467a302b2936850?fccid=403997523340da48&vjs=3
Data Analytics & AI Consulting Manager - IC, Classy Wheeler, Quarry Bay Hong Kong Island, $60000 - $90000 a month, https://www.indeed.com/rc/clk?jk=ca048765e87be0d5&fccid=7e57982cb894da40&vjs=3
Technical Officer, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=120643c82f95eff0&fccid=4101b27de861d291&vjs=3
System Analyst (C# over $65K), CL Technical Services Limited, Hong Kong, N/A, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxQOuBQI3kpm4PS6S6Qb1h_iF6-8qe-hItJJD6rrJWIYoZevlOfmZp7RO47MqDnlbY70dO6Ex9SUBUbRaZHAomyCdqXI7d5sVnUChaDrlKxS77h1Un-BmDkpvqb43ja4xtz8HfNvXQv380Q9eYPFyUJ8BHoglXoJ32Y7ZhdnzRG70ICs3hcOSvkX3DkhpAqKtZnqpOuF_NSH_VDik7zEvMkCr9AGP9rGEWVqJ-ZelO5JOCSxNjJeqhTTTvJRd3H_DQxGDtxG60yGWmwhkh8lBVlRWt_vUrd8cTDFjeKCfCHA96cGqTs_uGQt7LatPyB6Rt-LyJ5SXmtGbMNCqSNaiewEfKAfsbjM_MAqh2Pq-rO_L3PxkJZkEjJKo5e57gvn524lwNLeNSCxY8ps6Xtk5OsA9KENM2Mi6y_nxr0Tgz_DFtaKEeGjtMWBZoKiTjf0uoArL9VlsSJ2y2vtngeWPdMY3lmREcQVYWIQ2PGF-4rgVtqg3P8kFzhHQl61TGqa6hV5cTTfbdc2LvK7HneuarzN0SZD3mGOvJ4inCfPKBQAiJKKqLXGRH2J_LfHky9ivhNAdUsuXZtJwCNckzRA-cajJHGMnniuXi6blKk2-_YorNGm11Bakjfm-lRQ93AJTIlaSZDrEa6UFHtJNcJGnLCkNQpOiRbjXUajzJzwDG0Ipw==&xkcb=SoBQ-_M3LY9iOnxBUR0GbzkdCdPP&p=13&fvj=0&vjs=3
Data Analyst/Senior Data Analyst (5 days), A Start Personnel Limited, Tsuen Wan New Territories, $28000 - $38000 a month, https://www.indeed.com/company/A-Start-Personnel-Limited/jobs/Data-Analyst-411d963cd9e40f70?fccid=501850b01f08dde3&vjs=3
Data Analyst/Senior Data Analyst (5 days), A Start Personnel Limited, Tsuen Wan New Territories, $28000 - $38000 a month, https://www.indeed.com/company/A-Start-Personnel-Limited/jobs/Data-Analyst-411d963cd9e40f70?fccid=501850b01f08dde3&vjs=3
Technical Officer, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=120643c82f95eff0&fccid=4101b27de861d291&vjs=3
Global Banking & Markets Synthetics Products Group Full Stack Software Engineer Associate Hong Kong/ Singapore, Goldman Sachs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=17358d028f01f336&fccid=16a97ed26c75bf2d&vjs=3
Assistant Fraud Analytics Manager - Hang Seng Bank (HK), HSBC HK, Mong Kok Kowloon, None, https://www.indeed.com/rc/clk?jk=47b85406f094bd35&fccid=04c9b139c84ea1b5&vjs=3
TRAINEE: Market Activities Auditor, Société Générale, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=e2c0932d66bc68b4&fccid=df6948c9b8da6236&vjs=3
Manager Financial Reporting - Data analytical Team, Prudential plc, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=c969adedce5122af&fccid=a88b8a0fd9c24f34&vjs=3
TRAINEE: Funds Counterparty Credit Risk, Société Générale, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=13471742b3d447a3&fccid=df6948c9b8da6236&vjs=3
Senior Officer (Claims Customer Relationship & Supply Partner Management), Zurich Insurance, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=6716500a82004b3e&fccid=40f6e1ba1aac8472&vjs=3
Programmer, Futurus Career Partners Limited, North Point Hong Kong Island, $15000 - $25000 a month, https://www.indeed.com/company/Futurus-Career-Partners-Limited/jobs/Programmer-fddb03f22f2d1901?fccid=cd5cd7848884a7a7&vjs=3
Research Engineer, Fano Labs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=421dfc9bb7fe2840&fccid=8667b7332d6fdca7&vjs=3
Junior Mechanical Engineer, Eternals Limited, Hong Kong Island, $15000 - $18000 a month, https://www.indeed.com/company/Eternals-Limited/jobs/Junior-Mechanical-Engineer-3380186d3020ae27?fccid=0169337c48e88dd9&vjs=3
Computer Science Instructor of Kids, KTBYTE (HK) LIMITED, Remote in Hong Kong, $25000 - $60000 a month, https://www.indeed.com/company/KTBYTE/jobs/Computer-Instructor-b6b220685d76139a?fccid=95758c39963f1fdf&vjs=3
Research Assistant (Software Engineering), Sci-Union Technology, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=bca46633cd6df5e4&fccid=e14e33274b0a3684&vjs=3
Senior QA Analyst (Manual / Automation) - IC, Classy Wheeler, Kowloon Bay Kowloon, $30000 - $45000 a month, https://www.indeed.com/rc/clk?jk=05bdab1b4905b148&fccid=7e57982cb894da40&vjs=3
Data Analyst (Youth Worker), Hong Kong Federation of Youth Groups, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=840cd40e27d28ee8&fccid=0b6eb39a31fd4036&vjs=3
Computer Science Instructor of Kids, KTBYTE (HK) LIMITED, Remote in Hong Kong, $25000 - $60000 a month, https://www.indeed.com/company/KTBYTE/jobs/Computer-Instructor-b6b220685d76139a?fccid=95758c39963f1fdf&vjs=3
Data Analyst (Youth Worker), Hong Kong Federation of Youth Groups, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=840cd40e27d28ee8&fccid=0b6eb39a31fd4036&vjs=3
Research Assistant (Software Engineering), Sci-Union Technology, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=bca46633cd6df5e4&fccid=e14e33274b0a3684&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXugqQtG8DoGts35-MA4ILZ4vbO16KoMOdj0OLmnuMflqxkxDFyg5khI7Y4TQqsbDoCrMG0lZOWCSLpujYWZ86qjQqkWwW-bkLRBTNRIibapIzo6Mw6iFSL2YcSbJBNbiDTi9Pib8NoS9J-5M76QBbW1lBE1_LBnVUjlA0MAdrqmSXvlDd2_M7e-a3Sez1pAVwQrzbJbGCfxkzPbrxJ2HrmtM_GBg69u1OUa5xeyWwdKThUWvk0PjXiqV6TLoHYaetoxnTmZNnqyGRCnHKhMu0hCzvLKRBUZkGIHff-ju9YQv713rwFKG_9BhLUBc2FYXbVRmoQagwoe312ps6LnA3B36t4blW9x88d_AvWJH3gIVdA_Gu9gR_GpvPC4jp8ctbb9g6xjVU0hemez3mN9vm89FxegeBOUkq_1u8KIVMH8sBgEIdxu_3AocGQ1_tSgsIzkDKGbAGZq5mErbMslH0h7KnM4deSxLiNC2f3arpa7Ec5bSQIybwjf1cAOkbp5_xmw1NSLERoswqobtJEF2Sp6EqR1Gg7UG9L3B0RSwmALF8lIwETcyWgS0D8y0wcW8XQ==&xkcb=SoCd-_M3LY9hVlxBUR0IbzkdCdPP&p=3&fvj=0&vjs=3
Senior QA Analyst (Manual / Automation) - IC, Classy Wheeler, Kowloon Bay Kowloon, $30000 - $45000 a month, https://www.indeed.com/rc/clk?jk=05bdab1b4905b148&fccid=7e57982cb894da40&vjs=3
Research Assistant I/II, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=4aec4af7079c03f1&fccid=4101b27de861d291&vjs=3
Digital Asset Trader, Animoca Brands Limited, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=05f5136d76f41dba&fccid=ed9645b461144b15&vjs=3
Junior Programmer - AI Integration and Operations Optimization, Elite Partners CPA Limited, Tsim Sha Tsui Kowloon, None, https://www.indeed.com/company/IX-Catering-Group-Limited/jobs/Programmer-80c514e3e01f00bb?fccid=2c461b75b07978c4&vjs=3
AML Manager - AML Review, Bank of China (Hong Kong), Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=670fcd7a28a084ad&fccid=82a924ef8a1e6217&vjs=3
Engineer (Broadband Network), 中國移動, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=ef1a63d8a4c6f79c&fccid=3e35b312a0bacf8b&vjs=3
AI Research Engineer, J & KC Limited, Cyberport Hong Kong Island, $18000 - $22000 a month, https://www.indeed.com/company/J-&-KC-Limited/jobs/Research-Engineer-70b722084d013e86?fccid=5c0bc31a4408a1a9&vjs=3
Senior Market Risk Analyst, Société Générale, Hong Kong, None, https://www.indeed.com/rc/clk?jk=aaf7502cda3396d9&fccid=df6948c9b8da6236&vjs=3
Site Reliability Engineer -Intern, Citadel Securities, Hong Kong, Internship, https://www.indeed.com/rc/clk?jk=b9605311e5c65603&fccid=5dfe5e046f0fbbd0&vjs=3
Data Scientist (Machine Learning Product), Michael Page, Remote in Hong Kong, $50000 - $60000 a month, https://www.indeed.com/rc/clk?jk=597c37026a584697&fccid=77087bd1709a8148&vjs=3
Junior Programmer (Smart Systems), Hong Kong R&D Centre for Logistics, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=62ce47c6e8222b5b&fccid=96b0bd698f55d24d&vjs=3
Junior Programmer / Web Programmer, Futurus Career Partners Limited, North Point Hong Kong Island, $15000 - $20000 a month, https://www.indeed.com/company/Futurus-Career-Partners-Limited/jobs/Web-Developer-92fba3bc3e2272cd?fccid=cd5cd7848884a7a7&vjs=3
Research Assistant, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Contract, https://www.indeed.com/rc/clk?jk=870bd52915b14e94&fccid=d06334a15b40ba2f&vjs=3
Python Developer, Silicon Valley Associates Recruitment (Hong Kong), Cyberport Hong Kong Island, $420000 a year, https://www.indeed.com/rc/clk?jk=39710c617381ef1c&fccid=dd616958bd9ddc12&vjs=3
Programmer (Fresh graduate) - CK, Classy Wheeler, Kwai Chung New Territories, $15000 - $20000 a month, https://www.indeed.com/rc/clk?jk=d66f09735a3d1804&fccid=7e57982cb894da40&vjs=3
Algorithm Engineer, Sharpsight Limited, None, $15000 - $30000 a month, https://www.indeed.com/company/Sharpsight-Limited/jobs/Algorithm-Engineer-e4616a8bd159b4f0?fccid=0226e8f086056c9e&vjs=3
Machine Learning Engineer x 1, Pacific Careers, None, $52000 a month, https://www.indeed.com/rc/clk?jk=88fd359df864c79a&fccid=8aa104e7f8db0cd3&vjs=3
Officer (Deposits and Payment), Airstar Bank Limited, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=d391d3bea7feed0d&fccid=031fcbd781d7a179&vjs=3
Quantitative Developer (Hedge Fund) (Ref: QDHF/JH), Crossings Executive Search, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=f8613bcb4652d3c3&fccid=8208b43453fa4093&vjs=3
Data Scientist, Ralph Lauren, Tsim Sha Tsui Kowloon, N/A, https://www.indeed.com/rc/clk?jk=9e4abaa8387052f2&fccid=535de7c767791408&vjs=3
Business Analyst (Data Project), China Life Insurance Company Limited, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=01fd4e4548072003&fccid=0bec4cab074757de&vjs=3
Frontend Developer, China Merchants Securities 招商證券, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=1722cfaebbab589c&fccid=89c7b6c450d100bc&vjs=3
Data Scientist in Data & Analytics (MJ001928), KPMG, Hong Kong, Permanent, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bj-xBWVmzs7UIwFa-9Zm6MwNuQFkwLehssDYDaWnvIcVXYUBz_xUrOUB76wTrVfoKaE_WHcwIOqsCVQuO5PwwOc16MmQ7WzmUvMpASO-si5OIhkovzCanaN7U_PYHtWw1NF7YFVbjNO4xF0FwV6RXupBMyvr3ImEIex2wZO6-jufbNCnQ9HVv6ZVg2j5nG9LRS6ps4VuYO5iIGz8iq4XHBlSd1JVcwmHB0ApV_TouWbhOERt8ZcTQutBpjcAnAZ6s7KVisA_mtT0062vWTtjw6o0r95GIXO3U8x6K05x-axr_mT-nE7TE_6GA3G8URaPJe0eSBokMHRjqX-yCgidvLYteEu6WRS6XvFawCES7O_R-zdn5tM40c3WFsyUOd4hKEvRHketEeBiJallPz9BnsZOVaD2p3sjh6zrqMDDIRLUpaSWlSNMTMRoRAJKXeuD-HD_w6LYFkql-nQPIPySj9F_szYa-XptcNt2un91ItmNzw71JKwrQlxH1sPyVoavODa9qCbwCYKdvkbg5cAEi1ZM28N6zteDq1DkEgQAaGEOYFLTjYSNalh2M5cdk6uigsaXb2Q5yWszXHnvDp6qJe2EakZ-0_NvBvQyd1V8GCCbxpsau0I9QKgNS3bEQV5arREDT-GPAhvhrCvHYmnvR8xwgjfOpb3WnoLeGdgN5Lisup0lr5xZ75Z7Hlu5ieBcyOt_cqccUIDzy6I7T5FDqnKgcTR5zoKqRq2QTOUVMSS3huBCxH96BR7snKn3-VV3psSyh9ZxmYAi_RMfBNe2Mtrt-vI3MmEj54y82ZnuyIcg==&xkcb=SoDT-_M3LY9hO4RYGp0EbzkdCdPP&p=11&fvj=0&vjs=3
Assistant Manager – Graduate Business Analyst (Digitalisation), Hong Kong Monetary Authority, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=12855db96c4ecf72&fccid=9eed6e9b60d39326&vjs=3
Computational Biologist (at the rank of Senior Technical Officer), Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=b31b2d181d3389c3&fccid=4101b27de861d291&vjs=3
Investment Analyst - Crypto Analyst, Animoca Brands Limited, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=ac8d205e431eae35&fccid=ed9645b461144b15&vjs=3
Research Assistant Professor, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=8017e228fb737c5a&fccid=4101b27de861d291&vjs=3
Control Systems Engineer (E&M) - welcome non-HK applicants, Motiva Consulting Limited, Hong Kong, $30000 - $60000 a month, https://www.indeed.com/company/Motivahk/jobs/Controls-Engineer-9746a4d90968d47f?fccid=a55b1a6bb3309045&vjs=3
Robotic Engineer, XDream Venture Limited, Cyberport Hong Kong Island, $18000 - $22000 a month, https://www.indeed.com/company/XDream-Venture/jobs/Robotics-Engineer-cd568c08b736ab13?fccid=33eea16d8cd6d4ab&vjs=3
Computer Vision ML Engineer​, Delvify, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=b5cb2f29b568509f&fccid=1d4b82cc21d61757&vjs=3
Data Analyst, Sun Hung Kai Properties, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=8efaa80f9897888d&fccid=d0c0bf161993feaa&vjs=3
Tutor / Course leader / Program director (AI STEM Course) (Full / Part-time), AI LAB LTD, Hong Kong, $200 - $1000 an hour, https://www.indeed.com/rc/clk?jk=0ce4a8f3a26d5075&fccid=37505f051f558187&vjs=3
Technical Officer Software, Hong Kong Productivity Council, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=0ab1ef60f3b9975e&fccid=623383baa47ee843&vjs=3
Technology Officer (18k -23K), Protabolis Limited, Hong Kong, $18000 - $23000 a month, https://www.indeed.com/company/Protabolis-Limited/jobs/Chief-Technology-Officer-307b0cf1851634d6?fccid=bc8d60c892b20e6f&vjs=3
Teaching Assistant for Business Analytics Courses at Postgraduate Level, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=4d115d85e42af788&fccid=4101b27de861d291&vjs=3
Scientist / Senior Scientist (Clinical Bioinformatics), L3 Bioinformatics, Hong Kong, $22000 a month, https://www.indeed.com/rc/clk?jk=8f117b5386ec4a2b&fccid=281a1cfb9b27dccc&vjs=3
Internal Auditor Technology Associate Hong Kong, JPMorgan Chase & Co, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=ca2313b16c0f7165&fccid=c46d0116f6e69eae&vjs=3
BlackRock EII – Vice President - iShares Global Markets Specialist Markets Coverage & Secondary Markets, BlackRock, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=0d050cbe17a394ed&fccid=58c732f14833248a&vjs=3
Project Engineer Office of Service-Learning, Lingnan University, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=be2015b80c9787b4&fccid=e62204a28cd57825&vjs=3
Senior Quant Researcher(quantitative developer), Bank of China (Hong Kong), Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=fc3d80884c574f20&fccid=82a924ef8a1e6217&vjs=3
Post-doctoral Fellow, Hong Kong University, Pok Fu Lam Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=09cc5b551d5e38d4&fccid=4101b27de861d291&vjs=3
TRAINEE: Front-Office Support Equity Derivatives, Société Générale, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=656fbc6e19da67e1&fccid=df6948c9b8da6236&vjs=3
Assoc Portfolio Manager - FI ETF&IS, Invesco, Hong Kong, Full-time, https://www.indeed.com/rc/clk?jk=c485fb2670cc2e0b&fccid=61e847dda35dc377&vjs=3
Data Scientist, Grit Search, Hong Kong, $1000 a day, https://www.indeed.com/rc/clk?jk=dfa43108564640f3&fccid=85c35938532a1f91&vjs=3
Engineer (Machine learning – Vision) (Ref: CLR2023-009), TR at CUHK, Ma Liu Shui New Territories, None, https://www.indeed.com/company/TR-at-CUHK/jobs/Machine-Learning-Engineer-5db913c23c17ea8d?fccid=703573c7c72f70de&vjs=3
Systems Analyst 3-Support, Oracle, Causeway Bay Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=3b917e9ae696c925&fccid=cd22d01053af7669&vjs=3
Game Developer / Software Engineer (Web) - IC, Classy Wheeler, Kwun Tong Kowloon, $15000 - $38000 a month, https://www.indeed.com/rc/clk?jk=16408adc8f79cde1&fccid=7e57982cb894da40&vjs=3
兼職STEM導師 (工作地點: 屯元天/將軍澳/大埔/港島/其他各區), 工程思教育服務有限公司, Kowloon Bay Kowloon, $200 an hour, https://www.indeed.com/company/%E5%B7%A5%E7%A8%8B%E6%80%9D%E6%95%99%E8%82%B2%E6%9C%8D%E5%8B%99%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/jobs/%E5%B0%8E%E5%B8%AB-7d643c0050c23141?fccid=b1bfc0a6ce8be054&vjs=3
Interns (2023 - 2024 20+ Openings), ASM Pacific Technology, Hong Kong, None, https://www.indeed.com/rc/clk?jk=ea1bb1196cdc3f2a&fccid=d5261dd18eef7e59&vjs=3
Analyst Programmer (Node.JS Angular Python), Classy Wheeler, Hong Kong Science Park New Territories, $15000 - $28000 a month, https://www.indeed.com/rc/clk?jk=6e6cca9764d30901&fccid=7e57982cb894da40&vjs=3
Junior Games / Software Developer, idNerd Studio Ltd., Lai Chi Kok Kowloon, Full-time, https://www.indeed.com/rc/clk?jk=90e335044f2eca30&fccid=24c43bbf8377ed17&vjs=3
Senior Investment Analyst, 富通保險, Kwun Tong Kowloon, N/A, https://www.indeed.com/rc/clk?jk=761b2f357e85103a&fccid=f59536399c4c3d6c&vjs=3
Data Analyst (Hedge fund | Quantitative Trading | Python), Grit Search, Hong Kong, $8000 a month, https://www.indeed.com/rc/clk?jk=daa6ed5dc2094807&fccid=85c35938532a1f91&vjs=3
Head of Research/Economist (Macro Economic Data), AGS Group Limited, Wan Chai Hong Kong Island, $1000000 - $1200000 a year, https://www.indeed.com/company/AGS-Group-Limited/jobs/Head-of-Data-c56d4c3bbb433105?fccid=04c1f7dadde5af7e&vjs=3
Software Engineer, Fano Labs, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=c607cc207c2eb8cb&fccid=8667b7332d6fdca7&vjs=3
Index Product Development Specialist, NASDAQ, Central Hong Kong Island, Full-time, https://www.indeed.com/rc/clk?jk=aecebcde85bc0c1b&fccid=05cb90efaa938c87&vjs=3
Remote Data Engineer, Silicon Valley Associates Recruitment (Hong Kong), Remote, $540000 a year, https://www.indeed.com/rc/clk?jk=72f1031c035df807&fccid=dd616958bd9ddc12&vjs=3
Localisation Software Test Engineer - Cantonese, Apple, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=5e88434166a4fac9&fccid=c1099851e9794854&vjs=3
Project Officer, 中國移動, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=caa1c8b83b2d44fa&fccid=3e35b312a0bacf8b&vjs=3
AVP IT Operation Management, Bond Connect Company, Central Hong Kong Island, N/A, https://www.indeed.com/rc/clk?jk=7466d283c6f6337e&fccid=3bd10ef31e25e33e&vjs=3
Product Manager / Data Scientist / Data Analyst - IC, Classy Wheeler, Ngau Tau Kok Kowloon, $40000 - $80000 a month, https://www.indeed.com/rc/clk?jk=fc27fd76db23c481&fccid=7e57982cb894da40&vjs=3
Data Analyst Data Business Solution, Sun Life, Hung Hom Kowloon, N/A, https://www.indeed.com/rc/clk?jk=562c48bfb05dcb18&fccid=618943d89d0005a6&vjs=3
Research Associate [Appointment period: two years], College of Professional and Continuing Education, Hung Hom Kowloon, Contract, https://www.indeed.com/rc/clk?jk=dc8fe7ee7672b7f2&fccid=239d5f4d62e8688f&vjs=3
Teaching Associate, The Hong Kong University of Science and Technology, Clear Water Bay New Territories, N/A, https://www.indeed.com/rc/clk?jk=4199357bdab065f4&fccid=4650d78f3d4a16d3&vjs=3
Programmer/Analyst Programmer (Smart Systems), Hong Kong R&D Centre for Logistics, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=e3026077dbb0ec6b&fccid=96b0bd698f55d24d&vjs=3
Data Analyst, SKMK International Limited, Mong Kok Kowloon, $17000 - $25000 a month, https://www.indeed.com/company/SKMK-International-Limited/jobs/Data-Analyst-f12bb899dbe55976?fccid=8620cf1a344aaf02&vjs=3
Software Engineer, Capmi, Hong Kong, Fresh graduate, https://www.indeed.com/rc/clk?jk=9cf52a4209ee2b94&fccid=dd616958bd9ddc12&vjs=3
Technical Officer, City University of Hong Kong 香港城市大學, Kowloon Tong Kowloon, Full-time, https://www.indeed.com/rc/clk?jk=67548ac6001c67b6&fccid=d06334a15b40ba2f&vjs=3
Software Engineer, Advanced Card Systems, Hong Kong, N/A, https://www.indeed.com/rc/clk?jk=92e215714869cb51&fccid=3f21a6c1b01d8ae0&vjs=3
AVP Operations, ARAL Holdings Limited, Kwun Tong Kowloon, $20000 - $30000 a month, https://www.indeed.com/company/ARAL-Holdings-Limited/jobs/Assistant-Vice-President-72cd1b5ecce56ad3?fccid=4ec8c33ad416a228&vjs=3
Analyst Programmer - Fresh Graduates are welcomed, Page Personnel, Hong Kong, None, https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_WhMMFkiKaXzBV1s_y2UbJxR3iFwbpxpPU_Mgsb_vRu6RncZ4emCf43FGg3pmikUTyJJGCCDRtvMWDSQHxOrlR3cD2V0zy4LqO1QMlYZ2tAn6j6WpcqzoMaiPzgyp3IaqXlY2KmT3BoOdjII2OQkKIv6zO53Kw27tUGJYktEmHJ8R6trMUoCSi_FN5ZYxWbArhVQjGZ9QakhlLrQlZQaArXzycDBmvh_z5GPWxHtOZwa_9KDZszCQzzUQq0nLsLm5pGS6JaLRUNE4k1EeUPBaY3vFAMuTMEeYixV8HDycA4PpaKTo8rPxaB4uBjykYb0oHcC-rAXAFf6cWi0hmAfqT60gzgfOzjAisPlvh6yxMgOnVGuzKUb_P4rbM29UD1YsydZvIj0OHYoId8i91xYpkiEcVHLGu3zNmuDL49mDf4rDYP47BBPILjGgXW94atby1jD9aufazHK51JBVw26Kw2Zf78727QTPp_et5vwI-EH7mZnaR4tVo23R0oBiDAmi-vtTbIZvEWuheFnfcssbluD8dER87vx3V9u85cOZD4NTfr2qDlB8vQtiA16Rdw_On0BaV-s_kRZmvKtNvuD071L3OcHetCHWQ0mzXDUwY2VffD9qvAYcAqhcw4WhBey6UDSL0G5f0cZ8p8rac-PZE3gDIg17cU9OVLdpr-TOECwJqBh_Kl9UQ_zhrRlEkeSKXA==&xkcb=SoDc-_M3LY9gOfTUlJ0FbzkdCdPP&p=14&fvj=0&vjs=3
MySQL Database Administrator (Fintech) - IC, Classy Wheeler, Tsim Sha Tsui Kowloon, $40000 - $48000 a month, https://www.indeed.com/rc/clk?jk=76c4cb11e829e8d3&fccid=7e57982cb894da40&vjs=3
Front Office Conduct Surveillance (FOCS) Officer, BNP Paribas, Hong Kong, Permanent, https://www.indeed.com/rc/clk?jk=e53dd2e9f56755f5&fccid=1392500f835bba92&vjs=3
Senior Data Engineer - IC, Classy Wheeler, Kowloon Bay Kowloon, $40000 - $60000 a month, https://www.indeed.com/rc/clk?jk=3ef3695b4edf9076&fccid=7e57982cb894da40&vjs=3
